time,categoryId,title,viewCount,url,channelTitle
2019-04-15T18:19:52.830431,23,CONVERSA FEMINISTA,57472,_fu5XWoekxE,Canal Hipocritas
2019-04-15T18:19:52.830431,24,NEM QUE A VACA TUSSA! - Você Esqueceu?,102180,IUNDXfuonE8,imaginago
2019-04-15T18:19:52.830431,24,BTS: Mic Drop (Live) - SNL,3074804,jSFIwS2b-kg,Saturday Night Live
2019-04-15T18:19:52.830431,17,Vasco 0x2 Flamengo - Final do Carioca - Bastidores,117791,ndQ2fxskfE4,FLA TV
2019-04-15T18:19:52.830431,24,BOLO DE CHOCOLATE FEITO NA PANELA OU FRIGIDEIRA,52593,_sk1BRdCooo,Receitas de Pai
2019-04-15T18:19:52.830431,25,Jornal da Manhã - Edição completa - 15/04/19,166173,z0NtMgDWw2g,Jovem Pan News
2019-04-15T18:19:52.830431,17,TIRADAS DE BOLA MILAGROSAS,62024,qL7dh4_6uys,Futebol 24 Horas
2019-04-15T18:19:52.830431,24,COMPREI O OVO MAIS CARO E O MAIS BARATO DO SUPERMERCADO !!!,353701,GAmHij6VHHw,Camila Loures
2019-04-15T18:19:52.830431,10,MC Magal - Do Lixo ao Luxo (GR6 Filmes) DJ Pedro,664725,Avu8wrNsLoU,GR6 EXPLODE
2019-04-15T18:19:52.830431,20,"WORLD WAR Z - O Início de Gameplay, Legendado em Português PT-BR!",365439,1vvLi4Pwjf4,BRKsEDU
2019-04-15T18:19:52.830431,24,UM DIA INTEIRO SÓ COMENDO COMIDAS AMARELAS,340659,8AH7kehZUcs,Thai e Biel
2019-04-15T18:19:52.830431,10,Wilian Nascimento feat. Midian Lima - Irresistível Glória (Clipe Oficial MK Music),31623,Eqp2LShWfSQ,MK MUSIC
2019-04-15T18:19:52.830431,22,Deus quer habitar em você - Minuto com Deus Animações,22953,91L88JDBcd8,Minuto Com Deus Animações
2019-04-15T18:19:52.830431,17,LOSC - Paris Saint-Germain ( 5-1 ) - Résumé - (LOSC - PARIS) / 2018-19,1130349,rIah9kxuZLc,Ligue 1 Conforama
2019-04-15T18:19:52.830431,10,Boyzinho - Trip do Boyzinho | FitDance TV (Coreografia Oficial),42810,gGRv6VxtVSw,FitDance
2019-04-15T18:19:52.830431,24,Catherynne e Guilherme | Fábrica de Casamentos - 13/04/19 - Parte 3,115855,VL9-9pLmcAw,Fábrica de Casamentos
2019-04-15T18:19:52.830431,17,Desafio da cama elástica - Desimpedidos x Ginga Street,416663,ftw8UfR56Eo,Desimpedidos
2019-04-15T18:19:52.830431,24,Fantástico: Isso a Globo Não Mostra | #13,164973,NVT-vsthzJY,Globo
